,ner_id,link,name,orcid,email,affiliation
1487,2043,/author/37089993557,Fubao Zhang,,,"Oceanum(Beijing) Science and Technology Co. Ltd, Beijing, China"
1488,2044,/author/37089524711,Hong Zhang,,," East China Jiaotong University  Nanchang, China"
1489,2046,/author/37089001353,Ahmed A. Harby,,," Queen’s University  Kingston, Canada"
1490,2047,/author/37540975600,Farhana Zulkernine,https://orcid.org/0000-0002-3326-0875,," Queen's University  Kingston, ON, Canada"
1491,2049,/author/37085877344,Yuji Ishizuka,,," The University of Aizu  Aizu-Wakamatsu, Fukushima, Japan"
1492,2050,/author/37597884500,Wuhui Chen,https://orcid.org/0000-0003-4430-7904,," Sun Yat-sen University  Zhuhai, China"
1493,2051,/author/37284436400,Incheon Paik,https://orcid.org/0000-0002-7554-8180,," The University of Aizu  Aizuwakamatsu, Fukushima, Japan"
1494,2053,/author/37089527593,Jing Wang,,,"Leshan Normal University, Leshan, China"
1495,2055,/author/37086193414,Wenchuan Sun,,," Tan Kah Kee College Xiamen University  Xiamen, P.R. China"
1496,2057,/author/37086310904,Hyun-Chul Lee,,," Korea Atomic Energy Research Institute  Daejeon, South Korea"
1497,2058,/author/37823927900,Tong-Il Jang,,," Korea Atomic Energy Research Institute  Daejeon, South Korea"
1498,2059,/author/37086312996,Kwangsu Moon,,," Chung-Ang University  Seoul, South Korea"
1499,2061,/author/37090081794,Weiqun Han,,," Wuhan Donghu University  Wuhan, China"
1500,2063,/author/37087683219,Zhao-Xia Yang,,," East China Normal Univ.  Shanghai, China"
1501,2064,/author/37089088554,Ming-Hua Zhu,,,"East China Normal University, Shanghai, CN"
1502,2066,/author/37085396361,Hanif Eridaputra,,," Informatics Bandung Institute of Technology  Bandung, Indonesia"
1503,2067,/author/37085342154,Bayu Hendradjaya,,," Institut Teknologi Bandung  Bandung, Indonesia"
1504,2068,/author/37087496092,Wikan Danar Sunindyo,https://orcid.org/0000-0002-3512-6995,," Bandung Institute of Technology  Bandung, West Java, Indonesia"
1505,2070,/author/37086830498,Sen Xiong,,," Law and Economics  Wuhan University of Science and Technology, Wuhan, China"
1506,2071,/author/37086831874,Bei Ye,,," Law and Economics  Wuhan University of Science and Technology, Wuhan, China"
1507,2073,/author/37888457800,Joshua Eckroth,,," Stetson University  DeLand, Florida"
1508,2075,/author/647136641269510,Ning Jin,,,"National University of Defense Technology, School of International Relations"
1509,2077,/author/37085794084,Andrii Shalaginov,https://orcid.org/0000-0003-1980-6875,," Innovation  and Technology, Kristiania University College, Oslo, Norway"
1510,2078,/author/37086296336,Jan William Johnsen,,," Norwegian University of Science and Technology  Gjøvik, Norway"
1511,2079,/author/37270060300,Katrin Franke,,,"Department of Information Security and Communication Technology, Norwegian University of Science and Technology (NTNU), Norway"
1512,2081,/author/37089212873,Lam Ying Xian,,,"Asia Pacific University of Technology & Innovation, Kuala Lumpur, Malaysia"
1513,2082,/author/37085781339,Muhammad Ehsan Rana,https://orcid.org/0000-0001-5828-4796,," Asia Pacific University of Technology and Innovation (APU)  Kuala Lumpur, Malaysia"
1514,2084,/author/37088761941,Dandan Zhao,,,"Hulunbeier College, Hulunbeier Inner, China"
1515,2086,/author/37086332654,Setia Pramana,,," College of Statistical Sciences  Jakarta, Indonesia"
1516,2087,/author/37087865102,Budi Yuniarto,,," Polytechnic of Statistics  Jakarta, Indonesia"
1517,2088,/author/37086333880,Robert Kurniawan,,," Polytechnic of Statistics STIS  DKI Jakarta, Indonesia"
1518,2089,/author/37088724234,Ricky Yordani,,," Institute of Statistics  Jakarta, Indonesia"
1519,2090,/author/37089063882,Jonggun Lee,,,"United Nations Global Pulse Lab, Jakarta, Indonesia"
1520,2091,/author/37086333878,Imaduddin Amin,,,"Pulse Lab Jakarta, Jakarta, Indonesia"
1521,2092,/author/37088723225,P. P. Ni Luh Putu Satyaning,,,"United Nations Global Pulse Lab, Jakarta, Indonesia"
1522,2093,/author/37086333093,Yulistina Riyadi,,,Pulse Lab Jakarta of United Nations Global Pulse
1523,2094,/author/37088739890,Atika Nashirah Hasyyati,,,"BPS-Statistics Indonesia Directorate of Finance, Information Technology, and Tourism Statistics"
1524,2095,/author/37088739095,Rina Indriani,,,"BPS-Statistics Indonesia Directorate of Finance, Information Technology, and Tourism Statistics"
1525,2097,/author/37088448726,Fang Yuan,,,"College of Information and Communication National University of Defense Technology, Xi’an, China"
1526,2098,/author/37088450629,Junzhi Meng,,,"Railway Public Security Department, Xi’an, China"
1527,2099,/author/37088449787,Yuan Li,,,"College of Information and Communication National University of Defense Technology, Xi’an, China"
1528,2101,/author/37536669800,Shenghui Shi,https://orcid.org/0000-0001-5746-3012,," Beijing University of Chemical Technology  Beijing, China"
1529,2102,/author/37089367747,Kehao Mou,,," Beijing University of Chemical Technology  Beijing, China"
1530,2103,/author/37089367390,Xuyuan Li,,,"Beijing Yingherui Environmental Technology Co.Ltd., Beijing, China"
1531,2104,/author/37089367058,Yu Cao,,," Beijing University of Chemical Technology  Beijing, China"
1532,2105,/author/37089367598,Tuo Zhang,,," Beijing University of Chemical Technology  Beijing, China"
1533,2106,/author/37089367578,Zhangyan Li,,," Beijing University of Chemical Technology  Beijing, China"
1534,2107,/author/37089367657,Haonan Duan,,," Beijing University of Chemical Technology  Beijing, China"
1535,2108,/author/37089367517,Ceyuan Liang,,," Beijing University of Chemical Technology  Beijing, China"
1536,2110,/author/37086209738,Nuha Almoqren,,," Al Imam Mohammad Ibn Saud Islamic University (IMSIU)  Riyadh, Saudi Arabia"
1537,2111,/author/37086198882,Mohammed Saleh Altayar,,," College of Computer and Information Sciences  Al Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia"
1538,2114,/author/37089355935,Mei Wang,,,"Jiangsu Maritime Institute, Nanjing, China"
1539,2116,/author/37532707100,Peng Yue,https://orcid.org/0000-0003-3006-4542,," Wuhan University  Wuhan, China"
1540,2117,/author/37075820800,Liangcun Jiang,,," Wuhan University of Technology  Wuhan, China"
1541,2119,/author/37089310231,Jikui Du,,," Wuxi Vocational Institute Of Commerce  Wuxi, Jiangsu, China"
1542,2121,/author/37086237966,Du Xiaodan,,," TianJin University  Tianjin, China"
1543,2122,/author/37086233317,Wang Wei,,," Chuzhou University  Chuzhou, China"
1544,2124,/author/37089668071,Peipei Hou,,,"Xi'an FanYi University, Xi'an, China"
1545,2126,/author/37829938500,Kerrie Holley,,,"IBM Fellow and Master Inventor, IBM, USA"
1546,2127,/author/37886829900,Gandhi Sivakumar,,," International Business Machines (IBM)  Melbourne, Australia"
1547,2128,/author/37678609600,Kalapriya Kannan,,,"Hewlett Packard Enterprises, India"
1548,2130,/author/37088460146,Prateek Mangal,,," Amity University Uttar Pradesh  Noida, India"
1549,2131,/author/37088460000,Anupama Rajesh,,," Amity University Uttar Pradesh  Noida, India"
1550,2132,/author/37088514202,Richa Misra,,,"Noida Jaipuria Institute of Management, Noida, India"
1551,2134,/author/37086066057,Samiya Khan,,," Jamia Millia Islamia  New Delhi, India"
1552,2135,/author/37085405154,Kashish Ara Shakil,https://orcid.org/0000-0003-2323-5104,," College of Computer and Information Sciences  Princess Nourah Bint Abdulrahman University, Riyadh, Saudi Arabia"
1553,2136,/author/37086842465,Syed Arshad Ali,,," Jamia Millia Islamia  New Delhi, India"
1554,2137,/author/37085368358,Mansaf Alam,,," Jamia Millia Islamia  New Delhi, India"
1555,2139,/author/37394124500,Rasim Alguliyev,,,"Institute of Information Technology, Baku, Azerbaijan"
1556,2140,/author/37394125500,Yadigar Imamverdiyev,,,"Institute of Information Technology of Azerbaijan National Academy of Sciences, Baku, Azerbaijan"
1557,2142,/author/37085566205,Sara B. Elagib,,,"Department of Electrical & Computer Engineering, International Islamic University Malaysia"
1558,2143,/author/37085573665,Athaur Rahman Bin Najeeb,,," International Islamic University Malaysia  Kuala Lumpur, Malaysia"
1559,2144,/author/37546496900,Aisha-Hassan A. Hashim,https://orcid.org/0000-0001-6331-1373,," International Islamic University Malaysia  Kuala Lumpur, Malaysia"
1560,2145,/author/37547465700,Rashidah Funke Olanrewaju,https://orcid.org/0000-0002-2921-530X,," Nasarawa State University  Keffi, Nigeria"
1561,2147,/author/37089336940,JingXuan Liang,,," Xi'an Polytechnic University  Xi'an, China"
1562,2149,/author/37087156448,Hadeel T. El Kassabi,,," Montreal  QC, CA"
1563,2150,/author/37086171615,Chafik Bouhaddioui,,," UAE University  Al-ain, UAE"
1564,2152,/author/37085713956,Abid Mehmood,https://orcid.org/0000-0002-1468-7259,," Deakin University  Geelong, VIC, Australia"
1565,2153,/author/37395204300,Iynkaran Natgunanathan,https://orcid.org/0000-0003-4215-000X,," Deakin University  Geelong, Australia"
1566,2154,/author/37286573200,Yong Xiang,https://orcid.org/0000-0003-3545-7863,," Deakin University  Geelong, Victoria, Australia"
1567,2155,/author/37085633846,Guang Hua,https://orcid.org/0000-0001-5184-4359,,"Infocomm Technology Cluster, Singapore Institute of Technology, Singapore"
1568,2157,/author/590658982803064,Hong Mei,,," China Mobile Communication Group Design Institute Co.LTD  Wuhan, China"
1569,2158,/author/38667011200,Yuling Chao,,," Ltd  Beijing, China"
1570,2159,/author/37089720856,Yajun Liu,,," China Mobile Communication Group Design Institute Co.LTD  Beijing, China"
1571,2160,/author/37089722879,Guolin Song,,," China Mobile Communication Group Design Institute Co.LTD  Beijing, China"
1572,2161,/author/37089207680,Yanlei Chen,,," Ltd  Beijing, China"
1573,2162,/author/37087003337,Xiangqi Kong,,," Ltd  Beijing, China"
1574,2163,/author/952006898366411,Yaofei Gao,,," Ltd  Beijing, China"
1575,2164,/author/37089721088,Haiou Li,,," China Mobile Communication Group Design Institute Co.LTD  Beijing, China"
1576,2165,/author/156797209841864,Yuan Li,,," Ltd  Beijing, China"
1577,2166,/author/37089722886,Zhiwen Kang,,," Ltd  Beijing, China"
1578,2167,/author/37652065500,Mingjing Guo,,," Ltd  Beijing, China"
1579,2168,/author/816248648489774,Yi Wu,,," Ltd  Beijing, China"
1580,2169,/author/37089166765,Xin Chen,,," Ltd  Beijing, China"
1581,2170,/author/37089722457,Haolun Ding,,," Ltd  Beijing, China"
1582,2171,/author/37090089661,Qian Wang,,," China Mobile Group Design Institute Co.  Ltd, Wuhan, China"
1583,2173,/author/37086576229,Bayan Alabdullah,,," School of Engineering and Informatics  University of Sussex Computer Science. Princess Nourah University;, United Kingdom"
1584,2174,/author/37541988400,Natalia Beloff,https://orcid.org/0000-0002-8872-7786,," University of Sussex  Brighton, UK"
1585,2175,/author/37271199400,Martin White,https://orcid.org/0000-0001-8686-2274,," University of Sussex  Brighton, UK"
1586,2177,/author/37086316127,Palak V. Desai,,," Chhotubhai Gopalbhai Patel Institute of Technology  Bardoli, India"
1587,2179,/author/37088199913,Vinit Veerendraveer Singh,,," Video/Image Modeling and Synthesis (VIMS) Lab  University of Delaware, Newark, Delaware, United States of America"
1588,2180,/author/37073918500,Scott Sorensen,,,"Vision Systems Inc., Rhode Island, U.S.A"
1589,2181,/author/37270507500,Chandra Kambhamettu,,,"Video/Image Modeling and Synthesis (VIMS) Lab, University of Delaware"
1590,2183,/author/38246777500,Gede Karya,,," Parahyangan Catholic University  Bandung, Indonesia"
1591,2184,/author/37397577600,Wikan Danar Sunindyo,,," Institut Teknologi Bandung  Bandung, Indonesia"
1592,2185,/author/37330728200,Benhard Sitohang,,," Institut Teknologi Bandung  Bandung, Indonesia"
1593,2186,/author/37410629200,Saiful Akbar,,," Bandung Institute of Technology  Bandung, Indonesia"
1594,2187,/author/38547701500,Adi Mulyanto,,," Bandung Institute of Technology  Bandung, West Java, Indonesia"
1595,2189,/author/37088485742,Lijun Wang,,," Jilin Engineering Normal University  Changchun, China"
1596,2191,/author/37085588953,Evdokia Kassela,,," National Technical University of Athens  Athens, Greece"
1597,2192,/author/37088198340,Nikodimos Provatas,https://orcid.org/0009-0000-0931-1479,," National Technical University of Athens  Athens, Greece"
1598,2193,/author/37088197989,Asterios Tsiourvas,,," Massachusetts Institute of Technology  Cambridge, MA"
1599,2194,/author/37589803800,Ioannis Konstantinou,https://orcid.org/0000-0002-7142-8106,," University of Thessaly  Lamia, Greece"
1600,2195,/author/37283854700,Nectarios Koziris,,," NTUA  Athens, Greece"
1601,2197,/author/37086043931,Anthony Clodfelter,,," Oak Ridge National Laboratory  Oak Ridge, TN, USA"
1602,2198,/author/37085596375,Jimmy Voyles,,," Pacific Northwest National Laboratory  Richland, WA, USA"
1603,2200,/author/37086172416,Kirtida Naik,,,"Department of computer engineerring, Sanghvi College of Engineering"
1604,2201,/author/37085889752,Abhijit Joshi,,," Dwarkadas J. Sanghvi College of Engg.  Mumbai, India"
1605,2203,/author/37086937237,Jingxuan Tang,,," Shandong Univ.  Jinan, China"
1606,2204,/author/37832513700,Huibin Sui,,," Shandong University  Jinan, China"
1607,2206,/author/37086875548,Bhawana Gupta,,," Galgotias University  Greater Noida, Uttar Pradesh, India"
1608,2207,/author/37086052088,Ashwini Kumar,https://orcid.org/0000-0001-8018-0870,," Graphic Era Deemed to be University  Dehradun, Uttrakhand, India"
1609,2208,/author/37086869919,Raghvendra Kumar Dwivedi,,," KIET Group of Institutions  Ghaziabad, Uttar Pradesh, India"
1610,2210,/author/37089598801,Michelle Callista,,,"School of Information Science and Technology Universitas Pelita Harapan, Tangerang, Indonesia"
1611,2211,/author/37086191900,Hendra Tjahyadi,,,"School of Information Science and Technology Universitas Pelita Harapan, Tangerang, Indonesia"
1612,2213,/author/37590979400,Isaac Triguero,https://orcid.org/0000-0002-0150-0651,,";  School of Computer Science  University of Nottingham, Nottingham, United Kingdom;  School of Computer Science  University of Nottingham, Nottingham, United Kingdom"
1613,2214,/author/37085703393,Jesus Maillo,https://orcid.org/0000-0002-7520-9496,," University of Granada  Granada, Spain"
1614,2215,/author/37671449500,J. Luengo,,," and Computational Intelligence  University of Granada, Granada, Spain"
1615,2216,/author/37276652100,Salvador G. Garcia,https://orcid.org/0000-0002-0580-154X,," University of Granada  Granada, Spain"
1616,2217,/author/37270827700,Framcisco Herrera,https://orcid.org/0000-0002-7283-312X,," University of Granada  Andalusian Research Institute on Data Science and Computational Intellience, Granada, Spain"
1617,2219,/author/37085877058,Casey Bowman,,," University of North Georgia  Dahlonega, GA, USA"
1618,2220,/author/37085879168,Vishnu Gowda Harish,,," University of Georgia  Athens, GA, USA"
1619,2221,/author/38018462700,Shannon Quinn,https://orcid.org/0000-0002-8916-6335,," The University of Georgia  Athens, GA, USA;  The University of Georgia  Athens, GA, USA"
1620,2223,/author/37088824204,Qiang Wang,,," Ltd.  Beijing, China"
1621,2224,/author/37088823347,Yanyuan Jiang,,," Ltd.  Beijing, China"
1622,2226,/author/37087080563,Yiu Chung Yau,,," StonyBrook University  Stony Brook, NY, USA"
1623,2227,/author/37085767745,Praveenkumar Khethavath,,," LaGuardia Community College  New York, USA"
1624,2228,/author/37087079174,Jose A. Figueroa,,," Rensselaer Polytechnic Institute  Troy, NY, USA"
1625,2230,/author/37087227300,Yao Song,,," China Agricultural University  Beijing, China"
1626,2231,/author/37087227817,Kun Zhu,,,"Algeria Branch Beijing,China"
1627,2233,/author/37089542745,Yi Zhang,,," Henan University  Kaifeng, China"
1628,2235,/author/37089803075,Lu Niu,,," London Metropolitan University  London, UK"
1629,2237,/author/37086849858,Ibtissame Kandrouch,,," Advanced Systems Engineering Laboratory  Ibn Tofail University, Kenitra, Morocco"
1630,2238,/author/37086121936,Chaimae Saadi,,," Information Processing and Industrial Management (LASTIMI) EST Salé  University Mohamed V, Salé, Morocco"
1631,2239,/author/37085816165,Nabil Hmina,,,"EST-Ibn Tofail University, Kenitra, Morocco"
1632,2240,/author/37085852136,Habiba Chaoui,,," Ibn Tofail University  Kenitra, Morocco"
1633,2242,/author/37086157454,Xingyue Chen,,," Beihang University  Beijing, China"
1634,2243,/author/37885570800,Tao Shang,https://orcid.org/0000-0003-2369-1521,," Beihang University  Beijing, China"
1635,2244,/author/37086151354,Ilryong Kim,,," Beihang University  Beijing, China"
1636,2245,/author/37675839200,Jianwei Liu,https://orcid.org/0000-0003-2965-3518,," Beihang University  Beijing, China"
1637,2247,/author/37086500477,Mingcheng Song,,," College of Mechatronics Engineering and Automation  Shanghai University, Shanghai, P.R. China"
1638,2248,/author/37416946200,Li Jia,https://orcid.org/0000-0002-2582-9494,," Shanghai University  Shanghai, China;  Shanghai University  Shanghai, China"
1639,2251,/author/37085594572,Krishna Mohan Pd Shrivastva,,,"Nat. Inst. of Tech. Teachers' Training & Res., Bhopal, India"
1640,2252,/author/38478375800,M. A. Rizvi,,," NITTTR  Bhopal, India"
1641,2253,/author/37085405785,Shailendra Singh,,," Training and Research  Bhopal, MP, India"
1642,2255,/author/168205429104321,Haihua Ge,,,"Shanghai Electric Power Company Zhabei Power Plant, Shanghai, China"
1643,2256,/author/768818023744456,Jianqiu Ding,,,"Shanghai Electric Power Company Zhabei Power Plant, Shanghai, China"
1644,2257,/author/240390179050100,Yufang Dong,,,"Shanghai Electric Power Company Zhabei Power Plant, Shanghai, China"
1645,2259,/author/37085879061,Evaristus Didik Madyatmadja,https://orcid.org/0000-0003-3316-5226,," School of Information Systems  Bina Nusantara University, Jakarta, Indonesia"
1646,2260,/author/37088519108,Antonius Rianto,,," Faculty Technology and Design  Universitas Bunda Mulia, Jakarta, Indonesia"
1647,2261,/author/37088964712,Johanes Fernandes Andry,,," Faculty Technology and Design  Universitas Bunda Mulia, Jakarta, Indonesia"
1648,2262,/author/37088962738,Hendy Tannady,,,"Department of Management, Kalbis Institute, Indonesia"
1649,2263,/author/37089467094,Aziza Chakir,,," Faculty of Law Economics and Social Sciences  Hassan II University, Morocco"
1650,2265,/author/37088700428,Tanvir Ahmad,,," University Malaysia Pahang Al-Sultan Abdullah  Pekan, Malaysia"
1651,2266,/author/37989596000,Nor-Syahidatul N. Ismail,,," Faculty of Computing  Universiti Malaysia Pahang Al-Sultan Abdullah, Pekan, Pahang, Malaysia"
1652,2267,/author/37090011754,Abdullah Mat Safri,,," University Malaysia Pahang Al-Sultan Abdullah  Pekan, Malaysia"
1653,2268,/author/37085687312,Md Arafatur Rahman,https://orcid.org/0000-0002-8221-6168,," University of Wolverhampton  Wolverhampton, U.K."
1654,2269,/author/37090016434,Mohammad Sojon Beg,,,"Faculty of Mechanical and Automotive Engineering, University Malaysia Pahang Al-Sultan Abdullah"
1655,2270,/author/37090015417,M. Taher Bin Bakhtiar,,,"Kulliyyah of Pharmacy IIUM Kuantan Campus, Kuantan, Malaysia"
1656,2272,/author/37089720492,Jia Liu,,," Wuhan Huaxia Institute of Technology  Wuhan, China"
1657,2274,/author/37655096100,Zhibo Chen,,,"Haliburton,USA"
1658,2275,/author/38276511500,Javier Garcia-Garcia,,,"UNAM,C3,Mexico"
1659,2277,/author/37086273120,Hadeel Alghamdi,,," Kingston  ON, Canada"
1660,2278,/author/37278040500,Patrick Martin,https://orcid.org/0000-0003-3210-9441,," Queen's University  Kingston, Ontario, Canada"
1661,2280,/author/37086617424,Nesma Mahmoud,,,"University of Tartu, Estonia"
1662,2281,/author/37086616627,Heba Elbeh,,," Applied College  Imam Abdulrahman Bin Faisal University, Dammam, Saudi Arabia"
1663,2282,/author/37086616440,Hatem M. Abdlkader,,," Faculty of Computers and Information  Menofia University, Egypt"
1664,2284,/author/37088449771,Yan Yan,,,"Anhui Transportation Technical College, Hefei, China"
1665,2286,/author/37089821428,Kangkang Zheng,,," Hohai University  Nanjing, China"
1666,2288,/author/37310662500,Ren pu Li,,," Changzhou Vocational Institute of Engineering  Changzhou, China"
1667,2289,/author/37089305043,Li na Qiu,,," Changzhou Vocational Institute of Engineering  Changzhou, China"
1668,2290,/author/37089304117,Lin Xu,,," Changzhou Vocational Institute of Engineering  Changzhou, China"
1669,2291,/author/37089304127,Tao Liu,,," Changzhou Vocational Institute of Engineering  Changzhou, China"
1670,2292,/author/37089304550,Xin na Zhou,,," Ltd  Changzhou, China"
1671,2294,/author/37085622524,Wan Xing,,," Sichuan Normal University  Chengdu, Sichuan, China"
1672,2295,/author/37085905261,Tian Hongfu,,," Sichuan Normal University  Chengdu, Sichuan, China"
1673,2297,/author/37088450549,Chen Wang,,," Shanghai Institute of Special Equipment Inspection and Technical Research  Shanghai, China"
1674,2298,/author/37088512467,Shuangchang Feng,,," Shanghai Institute of Special Equipment Inspection and Technical Research  Shanghai, China"
1675,2300,/author/37405223900,Ji-chun Zhao,,," The Research Center of Beijing Engineering Technology for Rural Remote Information Services  Beijing, China"
1676,2301,/author/38270120100,Jian-xin Guo,,," The Research Center of Beijing Engineering Technology for Rural Remote Information Services  Beijing, China"
1677,2303,/author/37087134249,Liu Ruoxin,,,"Communication University of China, Beijing, China"
1678,2304,/author/37087133797,Wen Yujun,,,"Communication University of China,Beijing,China"
1679,2306,/author/37086441346,Jun Gao,,,"School of Mechanical and Electrical Engineering, Wuhan Business University, Wuhan"
1680,2307,/author/37086234358,Wei Gui,,," Wuhan Business University  Wuhan, Hubei"
1681,2309,/author/37085666369,M. Ambigavathi,,,"Anna University, India"
1682,2310,/author/37674328600,D. Sridharan,,," Anna University  Chennai, India"
1683,2312,/author/37296536100,Sahel Alouneh,https://orcid.org/0000-0001-9321-4005,,"Al Ain University, Abu Dhabi, UAE;  German Jordanian University  Amman, Jordan"
1684,2313,/author/37085797510,Ismail Hababeh,https://orcid.org/0000-0002-9842-0585,," German Jordanian University  Amman, Jordan"
1685,2314,/author/38270681300,Feras Al-Hawari,https://orcid.org/0000-0001-6948-3336,," German Jordanian University  Amman, Jordan"
1686,2315,/author/37088053536,Tamer Alajrami,,,"German Jordanian University, Amman, JO"
1687,2317,/author/37089451614,Carlos Javier Sanchez Rubio,,," Universidad Peruana de Ciencias Aplicadas  Lima, Peru"
1688,2318,/author/37089453486,Gino Gerardo Villacorta,,," Universidad Peruana de Ciencias Aplicadas  Lima, Peru"
1689,2319,/author/37089452487,Jercino Osorio Choque,,," Universidad Peruana de Ciencias Aplicadas  Lima, Peru"
1690,2320,/author/37086407418,Jimmy Armas-Aguirre,,," Universidad Peruana de Ciencias Aplicadas  Lima, Perú"
1691,2322,/author/37089822792,Ming Xin,,," School of Business  Zhuhai, China"
1692,2323,/author/37089822648,Haipeng Zhu,,," Chongqing University of Posts and Telecommunications  Chongqing, China"
1693,2326,/author/37085623649,Zheng-Hao Sun,,," China Academy of Launch Vehicle Technology  Beijing, China"
1694,2327,/author/37085612785,Hong-sheng Wang,,,"China Academy of Launch Vehicle Technology R&D Center, Beijing, China"
1695,2328,/author/37534245900,Changming Zhu,,,"China Academy of Launch Vehicle Technology, Beijing, China"
1696,2329,/author/37085618200,Qian Wang,,,"China Academy of Launch Vehicle Technology R&D Center, Beijing, China"
1697,2330,/author/37086201257,Yan Yan,,," China Academy of Launch Vehicle Technology  Beijing, China"
1698,2332,/author/38577812500,Xuesong Zhao,,," Kunming University of Science and Technology  Kunming, China"
1699,2334,/author/37088968770,Haibo Zhao,,,"Shaanxi Key Laboratory of Intelligent Processing of Big Energy Data, Yan'an, China;  Yan'an University  Yan'an, China"
1700,2335,/author/37088972340,Xiangjun Li,,,"Shaanxi Key Laboratory of Intelligent Processing of Big Energy Data, Yan'an, China;  Yan'an University  Yan'an, China"
1701,2336,/author/37088970264,Yancheng Ren,,,"Shaanxi Key Laboratory of Intelligent Processing of Big Energy Data, Yan'an, China;  Yan'an University  Yan'an, China"
1702,2338,/author/37089415721,Gaofeng Xu,,,"Shanghai Urban Construction Vocational College, Shanghai, China"
1703,2339,/author/37089418153,Rong Xiong,,,"Shanghai Urban Construction Vocational College, Shanghai, China"
1704,2342,/author/37087088802,Wei Hu,,,West Anhui University Economic & Management College
1705,2343,/author/37087088152,Qiu Wu,,,West Anhui University Economic & Management College
1706,2345,/author/37089723627,Shyamal Virnodkar,,," K. J. Somaiya Institute of Technology  Mumbai, India"
1707,2346,/author/37089726856,Kashyap Kotak,,," K. J. Somaiya Institute of Engineering and Information Technology  Mumbai, India"
1708,2347,/author/37089723616,Ruchita Jinturkar,,," K. J. Somaiya Institute of Engineering and Information Technology  Mumbai, India"
1709,2348,/author/37089723986,Prince Karania,,," K. J. Somaiya Institute of Engineering and Information Technology  Mumbai, India"
1710,2350,/author/37087323269,Ruxia Hong,,," Yuzhang Normal University  Nanchang, China"
1711,2352,/author/37089484492,Kang Liu,,,"China Telecom Corporation Limited Research Institute, Beijing, China"
1712,2353,/author/37086729117,Mingchuan Yang,https://orcid.org/0000-0002-6747-9218,,"Research Institute of China Telecom, Beijing, China"
1713,2354,/author/37088692221,Xinchi Li,,," China Telecom Corporation Ltd. Beijing Research Institute  Beijing, China"
1714,2355,/author/37089508497,Kaicheng Zhang,https://orcid.org/0000-0002-5213-9851,," China Telecom Corporation Limited Beijing Research Institute  Beijing, China"
1715,2356,/author/37089507782,Xiaoqing Xia,,,"Institute of Big Data and Artificial Intelligence China Telecom Corporation Limited Research Institute, Beijing, China"
1716,2357,/author/37089505699,Hui Yan,,," China Telecom Research Institute  Beijing, China"
1717,2359,/author/37086162318,Hai Yu,,,"University of Science and Technology Beijing, Beijing, China"
1718,2360,/author/37086165106,Chungjin Hu,,,"University of Science and Technology Beijing, Beijing, China"
1719,2362,/author/37089325274,Binqi Cheng,,," School of Economics  Peking University, Beijing, China"
1720,2363,/author/37089324545,Weijie Feng,,," Nanjing University of Science and Technology  Nanjing, China"
1721,2365,/author/37089704594,Chanhee Kim,,," University of Victoria  Victoria, Canada"
1722,2367,/author/37089551087,Kyungjin Jeong,,," SoongSill Univ.  Seoul, South Korea"
1723,2368,/author/37089551310,Kyunghyun Lee,,," Korea Insight Institute  Seoul, South Korea"
1724,2369,/author/37089552000,Dongcheol Kim,,," SoongSill Univ  Seoul, South Korea"
1725,2371,/author/37269365100,Ljiljana Stojanovic,,,"Fraunhofer IOSB, Karlsruhe, Germany"
1726,2372,/author/37085672892,Marko Dinic,,,"Nissatech, Serbia"
1727,2373,/author/37269361900,Nenad Stojanovic,,,"Nissatech Innovation Centre, Nis, Serbia"
1728,2374,/author/37086109854,Aleksandar Stojadinovic,,,"Nissatech, Nis Serbia"
1729,2376,/author/37086758296,Parth Chandarana,,," Chembur  Mumbai, India"
1730,2377,/author/37086757217,M. Vijayalakshmi,,," Chembur  Department of Information Technology, Mumbai, India"
1731,2379,/author/37086556710,Lila Rajabion,https://orcid.org/0000-0003-2796-0848,," New York  NY, USA"
1732,2381,/author/37085780443,M. M. M. A. Riffai,,,"Information Technology Services Caledonian College of Engineering, Muscat, Oman"
1733,2382,/author/37087250111,Peter Duncan,,,"Glasgow School for Business and Society Glasgow Caledonian University, Glasgow, United Kingdom"
1734,2383,/author/37087250370,David Edgar,,,"Glasgow School for Business and Society Glasgow Caledonian University, Glasgow, United Kingdom"
1735,2384,/author/37085784838,Ahmed Hassan Al-Bulushi,,,"Dean's Office Caledonian College of Engineering, Muscat, Oman"
1736,2386,/author/37088476393,Dinghai Wang,,," National Defense Science and Technology University  Wuhan, China"
1737,2387,/author/37088477425,Heng Zhang,,," Army Logistics University of PLA  Chongqing, China"
1738,2389,/author/37086784358,Burak ÖzÇakmak,,," Gazi University  Ankara, Turkey"
1739,2390,/author/38573383100,Alper Özbilen,,,"Pavotek, Istanbul, Turkey"
1740,2391,/author/38257970000,Uraz Yavanoğlu,,," Gazi University  Ankara, Turkey"
1741,2392,/author/37088198565,Kübra Cİn,,," Middle East Technical University  Ankara, Turkey"
1742,2394,/author/37085453498,Hyun Suk Cho,,,Seoul National University of Science & Technology
1743,2395,/author/37085454614,Seo Hwa Jeong,,,Seoul National University of Science & Technology
1744,2397,/author/37088763217,Wenhui Shan,,,"Inner Mongolia Business & Trade Vocational College, Hohhot, Inner Mongolia"
1745,2399,/author/37085843938,P. Praveen,,," SR university  Warangal, Telangana State, India"
